Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Weekend,Peak Hour
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,17.77,9.27,594.89,0,8.5,0,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,12.85,11.53,735.01,0,1.32,1,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,17.77,9.27,594.89,0,8.5,1,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,12.85,11.53,735.01,0,1.32,1,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,17.77,9.27,594.89,0,8.5,1,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,24.05,6.85,396.54,2,11.75,0,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,24.05,9.8,606.41,1,11.78,0,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,24.67,9.83,578.03,0,14.83,0,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.0,7.47,426.91,2,7.95,0,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,24.85,11.43,740.91,1,10.13,0,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.25,6.85,396.54,2,11.75,0,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,24.05,6.85,396.54,2,11.75,1,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,24.05,9.8,606.41,1,11.78,1,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,24.67,9.83,578.03,0,14.83,1,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.0,7.47,426.91,2,7.95,1,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,24.85,11.43,740.91,1,10.13,1,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.25,6.85,396.54,2,11.75,1,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,22.28,8.23,522.27,1,11.55,0,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,22.98,5.23,329.55,0,17.75,0,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,23.77,8.23,522.27,1,11.53,0,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,22.35,8.23,522.27,1,11.53,0,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,22.98,5.23,329.55,0,17.75,0,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,24.78,8.23,522.27,1,11.55,0,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,22.28,8.23,522.27,1,11.55,1,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,22.98,5.23,329.55,0,17.75,1,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,23.77,8.23,522.27,1,11.53,1,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,22.35,8.23,522.27,1,11.53,1,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,22.98,5.23,329.55,0,17.75,1,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,24.78,8.23,522.27,1,11.55,1,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.25,7.3,455.31,1,11.62,0,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.88,6.75,436.09,1,12.35,0,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,31.92,11.25,692.09,0,20.67,0,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.83,7.3,455.31,1,11.62,0,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.72,9.15,595.06,1,12.02,0,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,25.25,10.33,665.76,1,11.13,0,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.25,7.3,455.31,1,11.62,1,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.88,6.75,436.09,1,12.35,1,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,31.92,11.25,692.09,0,20.67,1,0
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.83,7.3,455.31,1,11.62,1,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.72,9.15,595.06,1,12.02,1,1
Downtown Core,Tanjong Pagar,1.27588451919,103.845878602,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,25.25,10.33,665.76,1,11.13,1,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,13.33,12.62,764.5,0,0.72,0,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,13.33,12.62,764.5,0,0.72,0,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,13.33,12.62,764.5,0,0.72,0,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,13.33,12.62,764.5,0,0.72,0,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,13.33,12.62,764.5,0,0.72,1,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,13.33,12.62,764.5,0,0.72,1,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,13.33,12.62,764.5,0,0.72,1,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,13.33,12.62,764.5,0,0.72,1,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,19.85,6.73,434.77,0,13.12,0,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,22.87,11.68,744.5,0,11.18,0,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,24.78,8.27,532.03,0,16.52,0,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,19.85,6.73,434.77,0,13.12,0,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.9,6.73,434.77,1,12.62,0,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,22.87,11.68,744.5,0,11.18,0,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,19.85,6.73,434.77,0,13.12,1,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,22.87,11.68,744.5,0,11.18,1,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,24.78,8.27,532.03,0,16.52,1,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,19.85,6.73,434.77,0,13.12,1,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.9,6.73,434.77,1,12.62,1,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,22.87,11.68,744.5,0,11.18,1,1
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,24.9,9.6,572.78,0,15.3,0,0
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,27.07,12.25,723.86,0,14.82,0,0
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,29.57,6.27,372.1,1,14.8,0,0
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,24.9,9.6,572.78,0,15.3,0,1
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,27.07,12.25,723.86,0,14.82,0,1
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,27.38,6.27,372.1,1,17.97,0,1
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,24.9,9.6,572.78,0,15.3,1,0
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,27.07,12.25,723.86,0,14.82,1,0
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,29.57,6.27,372.1,1,14.8,1,0
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,24.9,9.6,572.78,0,15.3,1,1
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,27.07,12.25,723.86,0,14.82,1,1
Geylang,Aljunied,1.31445048951,103.883570673,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,27.38,6.27,372.1,1,17.97,1,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.1,12.28,790.0,2,23.05,0,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.15,3.27,187.15,2,34.28,0,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.93,12.35,789.3,2,25.25,0,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,38.8,10.63,636.99,2,22.37,0,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.92,8.25,505.55,1,32.32,0,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.1,12.28,790.0,2,23.05,1,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.15,3.27,187.15,2,34.28,1,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.93,12.35,789.3,2,25.25,1,0
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,38.8,10.63,636.99,2,22.37,1,1
Geylang,Aljunied,1.31445048951,103.883570673,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.92,8.25,505.55,1,32.32,1,1
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,28.37,11.88,738.02,1,12.15,0,0
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,31.02,7.03,447.38,1,21.63,0,0
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.63,12.72,855.51,0,20.92,0,0
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.27,11.88,738.02,1,12.15,0,1
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,29.4,13.4,838.29,1,10.93,0,1
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,30.8,7.03,447.38,1,21.65,0,1
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,28.37,11.88,738.02,1,12.15,1,0
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,31.02,7.03,447.38,1,21.63,1,0
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.63,12.72,855.51,0,20.92,1,0
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.27,11.88,738.02,1,12.15,1,1
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,29.4,13.4,838.29,1,10.93,1,1
Geylang,Aljunied,1.31445048951,103.883570673,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,30.8,7.03,447.38,1,21.65,1,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,11.22,4.65,278.09,0,6.57,0,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,16.62,11.02,705.47,0,5.6,0,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,11.22,4.65,278.09,0,6.57,0,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,11.22,4.65,278.09,0,6.57,1,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,16.62,11.02,705.47,0,5.6,1,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,11.22,4.65,278.09,0,6.57,1,1
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,24.27,18.92,1244.4,0,5.35,0,0
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,24.93,12.62,801.38,1,9.97,0,0
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,26.87,16.18,1027.69,0,10.68,0,1
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,27.15,24.25,1512.82,0,2.9,0,1
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,24.27,18.92,1244.4,0,5.35,1,0
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,24.93,12.62,801.38,1,9.97,1,0
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,26.87,16.18,1027.69,0,10.68,1,1
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,27.15,24.25,1512.82,0,2.9,1,1
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,28.35,15.48,1033.28,0,12.87,0,0
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,28.63,9.37,617.23,1,15.77,0,0
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,29.63,16.53,1077.89,0,13.1,0,0
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,27.13,9.37,617.23,1,15.77,0,1
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,27.27,12.68,840.17,2,9.48,0,1
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,28.35,15.48,1033.28,0,12.87,0,1
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,28.35,15.48,1033.28,0,12.87,1,0
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,28.63,9.37,617.23,1,15.77,1,0
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,29.63,16.53,1077.89,0,13.1,1,0
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,27.13,9.37,617.23,1,15.77,1,1
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,27.27,12.68,840.17,2,9.48,1,1
Geylang,Geylang East,1.31693921533,103.898348217,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,28.35,15.48,1033.28,0,12.87,1,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.55,3.85,245.34,0,19.7,0,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,26.57,8.8,555.07,0,17.77,0,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,27.6,3.85,245.34,1,19.2,0,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,25.32,4.4,264.56,1,18.47,0,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,26.17,8.08,523.28,1,15.78,0,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,26.57,8.8,555.07,0,17.77,0,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.55,3.85,245.34,0,19.7,1,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,26.57,8.8,555.07,0,17.77,1,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,27.6,3.85,245.34,1,19.2,1,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,25.32,4.4,264.56,1,18.47,1,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,26.17,8.08,523.28,1,15.78,1,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,26.57,8.8,555.07,0,17.77,1,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,40.7,2.37,139.54,1,35.28,0,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.82,6.78,418.49,2,28.18,0,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,46.62,5.37,316.12,1,38.9,0,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.2,2.37,139.54,1,35.28,0,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.73,3.33,195.21,2,33.77,0,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,49.72,2.37,139.54,1,44.78,0,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,40.7,2.37,139.54,1,35.28,1,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.82,6.78,418.49,2,28.18,1,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,46.62,5.37,316.12,1,38.9,1,0
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.2,2.37,139.54,1,35.28,1,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.73,3.33,195.21,2,33.77,1,1
Geylang,Geylang East,1.31693921533,103.898348217,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,49.72,2.37,139.54,1,44.78,1,1
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,26.18,25.22,1650.24,0,0.97,0,0
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,26.18,25.22,1650.24,0,0.97,0,0
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,25.13,24.18,1614.64,0,0.95,0,1
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,26.18,25.22,1650.24,0,0.97,0,1
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,26.18,25.22,1650.24,0,0.97,1,0
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,26.18,25.22,1650.24,0,0.97,1,0
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,25.13,24.18,1614.64,0,0.95,1,1
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,26.18,25.22,1650.24,0,0.97,1,1
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.63,8.53,552.18,0,15.1,0,0
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,26.38,17.13,1105.96,0,9.25,0,0
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,26.38,17.13,1105.96,0,9.25,0,0
Geylang,Kallang Way,1.32583557119,103.876103166,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.63,8.53,552.18,0,15.1,0,1
