"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","Duration..min.","WalkTime..min.","WalkDistance..m.","Transfers","TransitTime..min.","Heuristic.Distance..km.","Weekend","Peak.Hour"
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,41.4,23.88,1593.94,0,17.52,3.96732841402406,1,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,41.4,23.88,1593.94,0,17.52,3.96732841402406,1,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,41.4,23.88,1593.94,0,17.52,3.96732841402406,1,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,41.4,23.88,1593.94,0,17.52,3.96732841402406,1,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,41.4,23.88,1593.94,0,17.52,3.96732841402406,1,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,43.35,25.42,1680.44,2,11.05,4.24597447148905,0,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,43.5,25.42,1680.44,2,11.07,4.24597447148905,0,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,47.38,23.6,1571.77,2,19.37,4.24597447148905,0,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,41.32,27.67,1868.95,1,10.35,4.24597447148905,0,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,43.47,25.42,1680.44,2,11.05,4.24597447148905,0,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,48,40.08,2712.2,0,7.92,4.24597447148905,0,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,43.35,25.42,1680.44,2,11.05,4.24597447148905,1,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,43.5,25.42,1680.44,2,11.07,4.24597447148905,1,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,47.38,23.6,1571.77,2,19.37,4.24597447148905,1,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,41.32,27.67,1868.95,1,10.35,4.24597447148905,1,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,43.47,25.42,1680.44,2,11.05,4.24597447148905,1,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,48,40.08,2712.2,0,7.92,4.24597447148905,1,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,41.22,30.08,2055.93,0,11.13,7.36727347699995,0,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,42.72,27.83,1867.42,1,11.85,7.36727347699995,0,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,46.05,22.93,1554.81,2,15.67,7.36727347699995,0,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,41.17,27,1851.99,1,12.08,7.36727347699995,0,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,41.22,30.08,2055.93,0,11.13,7.36727347699995,0,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,47.18,22.93,1554.81,2,15.67,7.36727347699995,0,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,41.22,30.08,2055.93,0,11.13,7.36727347699995,1,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,42.72,27.83,1867.42,1,11.85,7.36727347699995,1,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,46.05,22.93,1554.81,2,15.67,7.36727347699995,1,0
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,41.17,27,1851.99,1,12.08,7.36727347699995,1,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,41.22,30.08,2055.93,0,11.13,7.36727347699995,1,1
"Sungei Kadut","Turf Club",1.418780662,103.7635396,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,47.18,22.93,1554.81,2,15.67,7.36727347699995,1,1
"Tampines","Simei",1.340674172,103.9540046,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,12.47,11.75,741.35,0,0.72,0.455540927090095,0,0
"Tampines","Simei",1.340674172,103.9540046,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,12.47,11.75,741.35,0,0.72,0.455540927090095,0,0
"Tampines","Simei",1.340674172,103.9540046,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,12.47,11.75,741.35,0,0.72,0.455540927090095,0,1
"Tampines","Simei",1.340674172,103.9540046,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,12.47,11.75,741.35,0,0.72,0.455540927090095,0,1
"Tampines","Simei",1.340674172,103.9540046,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,12.47,11.75,741.35,0,0.72,0.455540927090095,1,0
"Tampines","Simei",1.340674172,103.9540046,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,12.47,11.75,741.35,0,0.72,0.455540927090095,1,0
"Tampines","Simei",1.340674172,103.9540046,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,12.47,11.75,741.35,0,0.72,0.455540927090095,1,1
"Tampines","Simei",1.340674172,103.9540046,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,12.47,11.75,741.35,0,0.72,0.455540927090095,1,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,19.68,17.78,1146.2,0,1.9,2.0795564117503,0,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,24.13,11,702.38,0,13.13,2.0795564117503,0,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,19.68,17.78,1146.2,0,1.9,2.0795564117503,0,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,24.13,11,702.38,0,13.13,2.0795564117503,0,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,19.68,17.78,1146.2,0,1.9,2.0795564117503,1,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,24.13,11,702.38,0,13.13,2.0795564117503,1,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,19.68,17.78,1146.2,0,1.9,2.0795564117503,1,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,24.13,11,702.38,0,13.13,2.0795564117503,1,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,25.8,16.12,1037.23,1,7.5,2.82008432284806,0,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,26.03,16.12,1037.23,1,7.5,2.82008432284806,0,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,26.25,19.95,1322.8,0,6.3,2.82008432284806,0,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,26.02,16.12,1037.23,1,7.5,2.82008432284806,0,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,26.25,19.95,1322.8,0,6.3,2.82008432284806,0,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,27.15,10.6,696.08,1,14.07,2.82008432284806,0,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,25.8,16.12,1037.23,1,7.5,2.82008432284806,1,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,26.03,16.12,1037.23,1,7.5,2.82008432284806,1,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,26.25,19.95,1322.8,0,6.3,2.82008432284806,1,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,26.02,16.12,1037.23,1,7.5,2.82008432284806,1,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,26.25,19.95,1322.8,0,6.3,2.82008432284806,1,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,27.15,10.6,696.08,1,14.07,2.82008432284806,1,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,17.05,11.47,750.23,0,5.58,3.72320232395388,0,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,17.05,11.47,750.23,0,5.58,3.72320232395388,0,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,17.05,11.47,750.23,0,5.58,3.72320232395388,1,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,17.05,11.47,750.23,0,5.58,3.72320232395388,1,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,42.83,17.12,1068.63,2,19.43,6.60438015362646,0,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,43.78,21.7,1342.98,1,18.48,6.60438015362646,0,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,44.15,15.25,966.83,1,26.17,6.60438015362646,0,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,42.27,19.63,1238.8,1,18.97,6.60438015362646,0,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,44.47,15.05,965.59,1,25.27,6.60438015362646,0,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,47.38,11.62,736.13,1,32.08,6.60438015362646,0,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,42.83,17.12,1068.63,2,19.43,6.60438015362646,1,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,43.78,21.7,1342.98,1,18.48,6.60438015362646,1,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,44.15,15.25,966.83,1,26.17,6.60438015362646,1,0
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,42.27,19.63,1238.8,1,18.97,6.60438015362646,1,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,44.47,15.05,965.59,1,25.27,6.60438015362646,1,1
"Tampines","Simei",1.340674172,103.9540046,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,47.38,11.62,736.13,1,32.08,6.60438015362646,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,10.97,8.8,552.26,0,2.17,0.670904016175157,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,10.98,8.8,552.26,0,2.18,0.670904016175157,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,6.57,4.38,271.2,0,2.18,0.670904016175157,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,10.97,8.8,552.26,0,2.17,0.670904016175157,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,10.98,8.8,552.26,0,2.18,0.670904016175157,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,6.57,4.38,271.2,0,2.18,0.670904016175157,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,20.88,14.57,916.14,0,6.32,1.54864155903239,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,23.25,13.77,869.58,0,9.48,1.54864155903239,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,20.88,14.57,916.14,0,6.32,1.54864155903239,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,23,16.7,1038.87,0,6.3,1.54864155903239,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,20.88,14.57,916.14,0,6.32,1.54864155903239,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,23.25,13.77,869.58,0,9.48,1.54864155903239,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,20.88,14.57,916.14,0,6.32,1.54864155903239,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,23,16.7,1038.87,0,6.3,1.54864155903239,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,20.45,17.27,1130.7,0,3.18,2.16343736137447,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.33,12.48,819.08,0,14.85,2.16343736137447,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.45,7.53,496.41,0,19.92,2.16343736137447,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,20.45,17.27,1130.7,0,3.18,2.16343736137447,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,21.85,7.1,465.32,1,11.17,2.16343736137447,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.45,7.53,496.41,0,19.92,2.16343736137447,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,20.45,17.27,1130.7,0,3.18,2.16343736137447,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.33,12.48,819.08,0,14.85,2.16343736137447,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.45,7.53,496.41,0,19.92,2.16343736137447,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,20.45,17.27,1130.7,0,3.18,2.16343736137447,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,21.85,7.1,465.32,1,11.17,2.16343736137447,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.45,7.53,496.41,0,19.92,2.16343736137447,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,27.97,14.12,937.47,0,13.85,3.66183994077091,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,28.38,7.6,500.2,1,18.47,3.66183994077091,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,28.72,10.43,693.13,2,13.83,3.66183994077091,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,28.77,8.43,558.2,1,16.27,3.66183994077091,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,29.38,3.98,264.9,2,16.98,3.66183994077091,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,27.97,14.12,937.47,0,13.85,3.66183994077091,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,28.38,7.6,500.2,1,18.47,3.66183994077091,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,28.72,10.43,693.13,2,13.83,3.66183994077091,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,28.77,8.43,558.2,1,16.27,3.66183994077091,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,29.38,3.98,264.9,2,16.98,3.66183994077091,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,48.88,3.58,230.87,1,39.28,7.10317048504616,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,51.42,8,511.93,2,38.78,7.10317048504616,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,52.95,14.4,940.24,0,38.55,7.10317048504616,0,0
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,47.65,3.58,230.87,2,38.78,7.10317048504616,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,47.88,3.58,230.87,1,39.28,7.10317048504616,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,52.3,3.92,229.68,1,42.32,7.10317048504616,0,1
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,48.88,3.58,230.87,1,39.28,7.10317048504616,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,51.42,8,511.93,2,38.78,7.10317048504616,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,52.95,14.4,940.24,0,38.55,7.10317048504616,1,0
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,47.65,3.58,230.87,2,38.78,7.10317048504616,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,47.88,3.58,230.87,1,39.28,7.10317048504616,1,1
"Tampines","Tampines East",1.354435122,103.9512331,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,52.3,3.92,229.68,1,42.32,7.10317048504616,1,1
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,16.6,10.25,664.53,0,6.35,1.24026486407881,0,0
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,17.05,10.25,664.53,0,6.8,1.24026486407881,0,0
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,18.78,13.68,920.53,0,5.1,1.24026486407881,0,0
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,16.6,10.25,664.53,0,6.35,1.24026486407881,0,1
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,17.05,10.25,664.53,0,6.8,1.24026486407881,0,1
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,16.6,10.25,664.53,0,6.35,1.24026486407881,1,0
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,17.05,10.25,664.53,0,6.8,1.24026486407881,1,0
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,18.78,13.68,920.53,0,5.1,1.24026486407881,1,0
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,16.6,10.25,664.53,0,6.35,1.24026486407881,1,1
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,17.05,10.25,664.53,0,6.8,1.24026486407881,1,1
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.73,7.28,492.1,0,20.45,1.3238854876087,0,0
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.73,7.28,492.1,0,20.45,1.3238854876087,0,1
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.73,7.28,492.1,0,20.45,1.3238854876087,1,0
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.73,7.28,492.1,0,20.45,1.3238854876087,1,1
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,24.23,6.15,433.7,1,13.32,3.10051670664034,0,0
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,27.73,6.15,433.7,1,13.32,3.10051670664034,0,0
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,36.55,8.73,601.27,1,24.77,3.10051670664034,0,0
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,22.23,6.15,433.7,1,13.32,3.10051670664034,0,1
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,22.93,6.15,433.7,1,12.87,3.10051670664034,0,1
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,22.93,6.15,433.7,1,12.87,3.10051670664034,0,1
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,24.23,6.15,433.7,1,13.32,3.10051670664034,1,0
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,27.73,6.15,433.7,1,13.32,3.10051670664034,1,0
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,36.55,8.73,601.27,1,24.77,3.10051670664034,1,0
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,22.23,6.15,433.7,1,13.32,3.10051670664034,1,1
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,22.93,6.15,433.7,1,12.87,3.10051670664034,1,1
"Tampines","Tampines North",1.366244677,103.9390257,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,22.93,6.15,433.7,1,12.87,3.10051670664034,1,1
"Tampines","Tampines North",1.366244677,103.9390257,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,32.48,4.33,303.43,2,20.38,4.37767873868744,0,0
